Word,Count
multidimensionality,1
titanicgroupbysex,1
classsurvived,1
meanunstack,1
affected,4
garbled,1
pivottable,4
titanicpivottable,5
indexsex,3
columnsclass,3
eminently,1
thcentury,1
transatlantic,1
cruise,1
gradient,2
favors,1
women,10
certainty,2
hi,1
rose,1
ten,2
thirdclass,1
men,9
sorry,1
jack,1
multilevel,2
lev,1
els,1
pdcut,1
pdcuttitanicage,1
pdqcut,1
pdqcuttitanicfare,1
demonstrating,2
relationship,16
valuesnone,1
indexnone,1
columnsnone,1
aggfuncmean,1
marginsfalse,1
dropnatrue,1
marginsname,2
aggfunc,2
aggfuncsurvived,1
faremean,1
determined,9
totals,2
margins,9
marginstrue,1
classagnostic,1
genderagnostic,1
centers,37
disease,1
cdc,2
httpsrawgithubusercontentcomjakevdpdatacdcbirthsmaster,1
birthscsv,3
analyzed,2
extensively,1
andrew,4
gelman,1
post,3
httpsrawgithubusercontentcomjakevdpdatacdcbirths,1
masterbirthscsv,1
simpleit,1
date,47
birthshead,1
month,21
dec,1
ade,1
birthsdecade,1
birthsyear,3
birthspivottable,5
indexdecade,1
columnsgender,2
aggfuncsum,1
outnumber,1
trend,7
ize,1
snsset,13
indexyear,1
aggfuncsumplot,1
pltylabeltotal,1
sigmaclipping,2
coauthored,1
eljko,1
ivezi,1
connolly,1
alexander,1
gray,9
mining,4
astronomy,3
practical,6
survey,2
princeton,1
annual,8
outnumbered,1
relate,2
pull,3
cleaning,8
outliers,5
mistyped,1
quartiles,8
birthsbirths,2
mu,6
sig,6
estimate,22
interquartile,1
birthsquerybirths,2
originally,3
birthsday,4
birthsdayastypeint,2
weekday,6
datetime,36
birthsindex,2
pdtodatetime,7
birthsmonth,2
formatymd,2
birthsdayofweek,1
birthsindexdayofweek,1
mpl,3
indexdayofweek,1
columnsdecade,1
aggfuncmeanplot,1
pltgcasetxticklabels,1
mon,8
tues,2
wed,7
thurs,2
fri,7
sat,7
sun,12
pltylabelmean,2
week,11
apparently,3
weekends,5
weekdays,3
birth,2
separately,1
birthsbydate,12
birthsindexmonth,2
birthsindexday,2
months,4
plottable,1
associating,1
dummy,3
leap,1
february,1
pddatetime,3
reflecting,5
trends,4
fig,76
ax,99
figsize,27
plotaxax,6
striking,2
graph,3
dip,1
independence,3
labor,3
thanksgiving,3
christmas,4
ears,1
scheduledinduced,1
deep,12
psychosomatic,1
gelmans,1
matplotlibs,31
annotate,4
manipula,1
comprehensive,5
walk,7
partially,2
recipes,10
collected,1
generalize,4
simplifies,1
stuck,1
scapitalize,4
attributeerror,2
ipythoninputfcdab,2
listcomp,1
capitalize,3
skipping,1
namesstrcapitalize,1
diving,1
tleties,1
monte,2
pdseriesgraham,1
chapman,6
cleese,5
terry,12
gilliam,6
eric,5
idle,5
michael,6
palin,6
mirrored,1
mirror,1
translate,3
islower,1
ljust,1
startswith,1
isupper,1
rjust,1
endswith,1
isnumeric,1
rfind,1
isalnum,1
isdecimal,1
zfill,1
isalpha,1
strip,16
rindex,1
isdigit,1
rsplit,2
rstrip,1
isspace,1
lstrip,1
swapcase,1
istitle,1
rpartition,1
montestrlower,1
graham,5
montestrlen,1
montestrstartswith,1
montestrsplit,1
seriesoflists,1
regular,14
accept,5
re,3
rematch,2
findall,1
refindall,1
occurrences,3
strsplit,1
accepts,8
regexps,2
strrsplit,1
contiguous,1
montestrextractazaz,1
startofstring,1
endofstring,1
montestrfindallraeiouaeiou,1
concisely,1
slicereplace,1
normalize,2
whitespace,1
sides,1
wrap,1
separator,2
getdummies,4
strslice,1
behav,1
ior,1
syntaxfor,1
dfstrslice,1
dfstr,1
montestr,1
gra,1
joh,1
eri,1
mic,1
dfstrgeti,1
dfstri,1
montestrsplitstrget,1
indicator,6
explanation,2
aborn,1
bborn,1
king,1
dom,4
clikes,1
cheese,2
dlikes,1
spam,4
fullmonte,3
bcd,4
bd,4
ac,2
bc,11
infostrgetdummies,1
endless,1
procedures,1
parse,4
ingredient,9
ingredients,8
httpsgithubcomfictivekinopenre,1
cipes,1
spring,1
unzip,1
ped,1
httpopenrecipessamazonawscomrecipeitemslatestjsongz,1
gunzip,2
recipeitemslatestjsongz,1
json,6
pdreadjson,5
recipeitemslatestjson,1
trailing,5
oops,1
mentioning,1
openrecipeitemslatestjson,2
freadline,1
lineshape,1
es,1
linestrip,1
reformat,1
datajson,2
formatjoindata,1
recipesshape,1
recipesiloc,1
oid,1
bccccdb,1
cooktime,1
ptm,2
creator,3
datemodified,1
datepublished,1
late,3
saturday,4
afternoon,2
marlboro,1
ha,2
httpstaticthepioneerwomancomcookingfile,1
biscuitsn,1
cups,1
allpurpose,1
flourn,1
tablespo,1
biscuits,1
sausage,1
gravy,2
preptime,1
recipecategory,1
recipeinstructions,1
recipeyield,1
thepioneerwoman,1
totaltime,1
ts,1
httpthepioneerwomancomcookingdro,1
scraped,2
going,8
closer,12
recipesingredients,4
strlendescribe,1
maxi,1
mum,1
curiosity,2
longest,1
recipesnamenpargmaxrecipesingredients,1
strlen,1
carrot,1
pineapple,1
spice,3
amp,2
brownie,1
cake,1
whipped,1
cream,2
frosting,1
marzipan,1
carrots,1
explorations,1
rec,3
ipes,1
breakfast,1
recipesdescription,1
strcontains,4
bbreakfast,1
cinnamon,1
ccinnamon,1
misspell,1
cinamon,1
ccinamon,1
excels,1
recommender,1
recommendation,2
concep,1
tually,1
heterogeneity,1
cheat,1
stick,1
herbs,1
spices,1
spicelist,2
pepper,2
oregano,2
sage,2
parsley,3
rosemary,2
tarragon,4
thyme,2
paprika,4
cumin,2
indicat,1
spicedf,3
dictspice,1
reignorecase,1
queryparsley,1
lenselection,1
recipesnameselection,1
cremat,1
gem,1
dandelion,1
wa,1
lobster,1
thermidor,1
butter,1
burtons,1
southern,2
fried,4
chicken,3
white,13
mijos,1
cooker,1
shredded,1
beef,1
asparagus,1
soup,1
poached,1
eggs,2
oyster,1
poboys,1
lamb,1
shank,1
tagine,1
herb,1
tabbouleh,1
buttermilk,1
sliders,2
pickles,1
slaw,1
tartine,1
cauliflower,1
salad,1
narrowed,1
informed,2
cook,1
dinner,6
hopefully,1
badum,1
enabled,2
extracting,2
unfortunately,5
consuming,1
truism,1
financial,4
modeling,9
stamps,2
moments,1
july,4
am,2
intervals,3
ning,1
pointfor,1
spe,2
cial,1
hourlong,1
constituting,1
deltas,4
durations,3
duration,1
intended,3
dealing,2
timespans,2
dateutil,8
reside,1
functionalities,2
datetimedatetime,2
parser,1
parserparseth,1
datestrftime,2
strftime,1
dateutils,1
pytz,1
migraineinducing,1
zones,2
subopti,1
mal,3
suboptimal,2
encoded,2
team,3
dtypenpdatetime,1
arraydatetimedate,1
dtypedatetimed,2
vectoriza,1
timedelta,5
encodable,1
imposes,1
tradeoff,14
resolution,23
span,7
nanosecond,2
nanoseconds,2
daybased,1
npdatetime,3
numpydatetime,4
minutebased,1
numpydatetimet,2
zone,1
cuting,1
force,3
nanosecondbased,1
w,17
h,12
hour,5
minute,2
millisecond,1
microsecond,1
ps,2
picosecond,1
fs,1
femtosecond,1
hours,8
attosecond,1
datetimens,1
modern,5
suitably,7
defi,2
ciencies,1
lacks,1
meth,3
ods,3
worlds,1
timestamp,7
datetimeindex,10
flexibly,2
pdtotimedelta,1
dtypedatetimens,6
freqnone,3
timestamps,5
pddatetimeindex,1
coerced,1
dateonly,1
datesasindices,1
replacement,2
periodindex,4
datetimetimedelta,1
numpytimedelta,1
timedeltaindex,5
datetimein,1
dex,1
invoked,1
yields,3
jul,1
toperiod,1
datestoperiod,1
freqd,3
subtracted,1
dtypetimedeltans,3
pddaterange,9
pdperiodrange,3
pdtimedeltarange,4
startpoint,2
endpoint,2
stepsize,1
fre,2
quency,1
spacing,5
altering,1
freq,1
hourly,9
freqh,4
delta,1
monthly,2
freqm,2
summa,1
rize,1
offset,14
calendar,2
weekly,7
bm,1
quarter,4
bq,1
ba,1
bh,1
minutes,2
milliseonds,1
quarterly,2
speci,2
fied,2
startindexed,1
bms,1
qs,1
bqs,1
bas,1
threeletter,2
qjan,1
bqfeb,1
qsmar,1
bqsapr,1
ajan,1
bafeb,1
asmar,1
basapr,1
splitpoint,1
wsun,1
wmon,1
wtue,1
wwed,1
freqht,1
freqt,1
instances,7
pdtseriesoffsets,1
busi,1
ness,2
pandastseriesoffsets,1
bday,1
freqbday,1
freqb,1
dateoffset,1
intuitively,2
organize,1
benefits,2
seriesspecific,3
finance,4
cific,1
accompanying,1
pandasdatareader,3
installable,1
ahoo,1
google,10
googles,4
closing,4
goog,6
datadatareader,1
datasource,1
googhead,1
high,14
low,15
close,14
volume,2
googclose,1
setup,2
boilerplate,5
googplot,1
resample,11
asfreq,7
downsample,1
googplotalpha,1
googresample,1
bameanplotstyle,1
googasfreqbaplotstyle,1
pltlegendinput,1
locupper,4
resamplings,2
reports,2
upsampling,1
upsampled,1
emptythat,1
pdfillna,1
sharextrue,4
googiloc,1
dataasfreqdplotaxax,1
markero,2
dataasfreqd,2
methodbfillplotaxax,1
styleo,2
methodffillplotaxax,1
axlegendbackfill,1
nonbusiness,1
bottom,13
gaps,1
forwardfilling,1
backwardfilling,1
timeshifts,2
shift,8
tshift,6
shifts,4
multiples,6
shareytrue,3
googasfreqd,1
methodpad,1
googplotaxax,1
googshiftplotaxax,1
googtshiftplotaxax,1
annotations,3
localmax,1
pdtimedelta,1
axlegendinput,1
axgetxticklabels,4
setweightheavy,3
colorred,11
axaxvlinelocalmax,3
axlegendshift,1
axlegendtshift,1
off,6
leaving,3
shifted,1
oneyear,4
investment,3
roi,1
googtshift,1
roiplot,1
pltylabel,2
profitable,1
invest,1
unsurprisingly,1
retrospect,1
shortly,1
ipo,1
recession,1
rolling,14
prices,3
googrolling,1
centertrue,2
rollingmean,2
rollingstd,2
dataplotstyle,1
axlinessetalpha,1
seriesdate,1
resource,4
textbook,1
mckin,1
ney,1
old,2
invaluable,1
emphasizes,2
endars,1
seattles,4
fremont,10
bridge,9
automated,4
bicy,2
cle,2
inductive,1
sensors,1
east,5
west,4
sidewalks,1
dataseattlegov,1
fremontbridgecsv,2
httpsdataseattlegovapiviewsdbxmkrowscsvaccesstypedownload,1
parsed,1
indexcol,3
parsedates,3
datahead,6
sidewalk,4
shortening,1
datacolumns,1
datatotal,1
dataevalwest,1
datadropnadescribe,1
dataplot,1
pltylabelhourly,1
coarser,1
dataresample,2
wsum,1
weeklyplotstyle,1
pltylabelweekly,1
seasonal,2
winter,1
season,3
varies,3
dependent,4
crossings,2
aggregating,2
utilizing,1
pdrollingmean,1
dsum,1
dailyrolling,2
centertruesumplotstyle,1
jaggedness,1
cutoff,3
smoother,1
functionfor,1
gaus,3
sian,4
wintype,1
sumstdplotstyle,1
smoothed,2
hide,5
bytime,2
datagroupbydataindextimemean,1
hourlyticks,1
bytimeplotxtickshourlyticks,1
strongly,6
bimodal,4
peaks,4
morning,3
evening,2
evidence,1
commuter,1
crossing,2
evidenced,1
western,2
downtown,2
eastern,3
byweekday,3
datagroupbydataindexdayofweek,1
plotstyle,1
weekend,4
monday,1
friday,1
sunday,1
npwheredataindexweekday,1
datagroupbyweekend,1
dataindextimemean,1
panels,3
bytimeixweekday,1
titleweekdays,1
xtickshourlyticks,2
bytimeixweekend,1
titleweekends,1
commute,1
unimodal,2
recreational,1
temper,2
ature,1
factors,4
peoples,1
commuting,1
uptick,1
cycling,1
revisit,1
intu,1
itive,1
vectorizedbroadcasted,1
groupingtype,1
abstractions,1
effec,3
rely,3
mediate,2
undue,1
experimental,1
cspeed,1
costly,3
thumb,2
rngrande,2
npfromiter,1
yi,6
zipx,1
dtypexdtype,1
countlenx,1
evaluates,4
subexpression,1
allocate,1
masknumexpr,2
numexprevaluate,1
npallclose,14
fullsized,1
nrows,1
ncols,2
rngrandnrows,1
pdeval,12
pdevaldf,6
ory,1
supported,6
chained,1
objattr,1
objindex,1
dft,1
pdevaldft,1
conditional,2
constructs,1
referred,1
dfhead,4
dfb,7
dfc,2
pdevaldfa,1
succinct,2
dfevala,2
dfeval,1
dfevald,2
columnmean,3
involving,3
dfdfa,3
pdevaldfdfa,1
expres,2
expressed,2
frameeval,1
dfquerya,2
cmean,5
dfcmean,1
predictable,1
dftmp,1
dfvaluesnbytes,1
maxing,1
cache,2
megabytes,1
bigger,2
movement,1
caches,1
traditional,2
significantif,1
cleaner,4
parsers,1
engines,1
queries,1
cussion,1
enhancing,1
goto,1
descrip,1
mckinney,1
room,1
partic,1
ular,1
he,3
consultant,1
entertaining,2
lookout,1
edi,1
answered,2
googlefu,1
acrossmore,1
pyvideo,1
featured,1
wellvetted,1
presenters,1
walkthrough,2
tackle,2
multiplatform,1
conceived,1
hunter,2
patch,12
enabling,1
matlabstyle,10
gnuplot,1
scrambling,1
finish,1
phd,1
wouldnt,2
cue,1
born,5
received,1
boost,1
adopted,1
tele,1
institute,2
hubble,2
financially,1
greatly,3
ating,1
backends,4
dozens,1
everythingtoeveryone,1
great,7
userbase,1
developer,3
plotlibs,1
ubiquity,1
begun,2
ggplot,10
ggvis,1
djs,1
canvas,2
clunky,3
oldfashioned,2
opinion,1
welltested,2
drive,2
apisfor,1
holoviews,1
altair,2
believe,2
vital,3
community,2
gradually,1
moves,1
shorthands,1
pltstyle,2
directive,1
aesthetic,3
ures,1
classic,4
ensures,1
pltstyleuseclassic,5
ver,3
sheets,1
cant,3
plotlib,5
applicable,3
pltshow,7
event,1
myplotpy,3
pltplotx,50
opening,1
backend,2
vary,4
unpredictable,1
backenddependent,1
mostly,3
avoided,2
tkagg,1
update,4
pltdraw,1
narrative,1
cutable,1
document,5
embedded,15
opt,1
needs,8
kernelsession,1
embed,2
png,7
graphic,1
pltfigure,10
mats,1
savefig,2
figsavefigmyfigurepng,1
myfigurepng,2
lh,1
myfigure,1
rwrr,1
jakevdp,1
staff,2
aug,1
confirm,3
ipythondisplay,1
imagemyfigurepng,1
rendering,2
figcanvasgetsupportedfiletypes,1
eps,1
encapsulated,1
postscript,2
jpeg,1
joint,15
photographic,2
experts,3
jpg,1
pdf,1
portable,2
pgf,2
latex,2
rgba,4
bitmap,2
svg,2
scalable,3
svgz,1
tif,1
tagged,2
tiff,1
dual,1
statebased,1
objectoriented,14
highlight,4
matlab,3
pyplot,1
stateful,2
pltgcf,1
pltgca,9
recreate,1
axplotx,11
necessity,1
axplot,4
gotchas,4
yfx,1
pltstyleuseseabornwhitegrid,5
gridded,3
bounding,1
box,6
eventually,2
sinusoid,3
pylab,1
overplotting,2
appearance,4
adjustment,1
spec,2
ify,2
color,75
imaginable,1
colorblue,5
colorg,1
rgbcmyk,1
grayscale,13
colorffdd,1
hex,1
rrggbb,1
ff,1
rgb,5
colorchartreuse,1
solid,11
dashed,10
dashdot,3
dotted,4
terse,2
bined,1
nonkeyword,1
g,11
green,3
cyan,1
black,9
red,9
singlecharacter,1
abbreviations,1
redgreenblue,1
cmyk,1
cyanmagentay,1
ellowblack,1
ance,1
viewing,3
decent,1
finer,1
pltxlim,11
pltylim,10
reversing,1
yaxis,7
pltaxis,13
xmin,4
xmax,4
ymin,3
ymax,5
allowing,4
tighten,1
bounds,1
pltaxistight,1
tight,1
higherlevel,2
specifications,2
ensuring,1
ratio,8
pltaxisequal,10
units,6
labelsthere,1
plttitlea,1
pltxlabelx,1
pltylabelsinx,1
doc,1
pltlegend,10
labelsinx,1
labelcosx,1
formatting,7
axlegend,5
transitioning,1
pltxlabel,1
axsetxlabel,3
axsetylabel,3
axsetxlim,8
axsetylim,8
plttitle,1
axsettitle,8
vidually,1
axset,2
prop,2
erties,2
ylim,13
xlabelx,1
ylabelsinx,1
titlea,1
cousin,1
joined,1
segments,1
dot,1
circle,6
sym,1
bol,1
trol,1
marker,6
symbols,3
pltplotrngrand,1
labelmarker,1
formatmarker,1
pltlegendnumpoints,1
connecting,1
ok,3
colorgray,14
markersize,4
linewidth,6
markerfacecolor,1
markeredgecolor,1
markeredgewidth,7
edge,5
controlled,3
mapped,3
transparency,5
rngrandn,8
ccolors,1
ssizes,1
colorbar,14
pixels,30
convey,7
illustrate,1
iris,32
flowers,4
petals,2
sepals,2
meas,3
ured,2
sklearndatasets,22
loadiris,4
irisdatat,1
pltscatterfeatures,1
sfeatures,1
ciristarget,1
pltxlabelirisfeaturenames,1
pltylabelirisfeaturenames,1
simultaneously,1
corresponds,1
sepal,1
petal,1
species,19
flower,4
multicolor,1
multifeature,1
presentation,1
amounts,3
thousand,3
capability,1
render,4
renderer,1
clones,1
determin,1
vastly,2
astrophysical,1
stant,1
expansion,1
universe,1
literature,4
suggests,2
kmsmpc,4
consistent,7
augment,1
uncertainties,2
litera,1
quantitatively,2
errorbar,5
dy,2
plterrorbar,6
yerrdy,2
fmtk,1
fmt,1
customize,5
aesthet,1
ics,1
crowded,4
lighter,1
fmto,3
ecolorlightgray,1
elinewidth,1
capsize,1
xerr,1
sided,1
variants,6
desirable,1
quantities,11
primitives,1
pltfillbetween,8
gpr,2
ting,2
nonparametric,4
uncertainty,10
delve,1
sklearngaussianprocess,1
gaussianprocess,2
ydata,5
modelxdata,1
gp,1
corrcubic,1
thetae,1
thetale,1
thetaue,1
randomstart,1
gpfitxdata,1
xfit,13
yfit,26
mse,1
gppredictxfit,1
evalmse,1
dyfit,4
npsqrtmse,1
sigma,4
confidence,1
pltplotxdata,1
pltplotxfit,10
fillbetween,1
ybound,2
regres,4
reflected,1
pltfill,1
taste,1
sea,5
stream,1
lined,1
contours,12
colorcoded,1
pltcontour,4
pltcontourf,4
pltimshow,8
pltstyleuseseabornwhite,3
zfxy,1
argu,1
prepare,1
npmeshgrid,10
lineonly,1
pltcontourx,3
colorsblack,2
positive,8
colorcode,1
colormap,30
cmap,10
equally,1
cmaprdgy,4
colored,2
rdgy,1
redgray,1
colormaps,8
pltcm,3
pltcmtab,2
nicer,3
spaces,4
distracting,1
pltcon,1
valleys,1
splotchy,1
discrete,18
remedy,1
polygon,1
prets,1
pltaxisaspectimage,2
imshow,2
origin,1
pltclabel,1
pltclabelcontours,1
inlinetrue,1
fontsize,5
limitless,1
plthistdata,2
hist,3
customized,5
normedtrue,5
stepfilled,4
colorsteelblue,2
edgecolor,13
histtypestepfilled,1
transpar,1
ency,1
distributions,24
kwargs,9
dicthisttype,1
binedges,1
printcounts,1
dividing,4
dataan,1
multivariate,1
nprandommultivariatenormal,3
plthistd,6
plthistdx,1
cmapblues,4
cb,3
cbsetlabel,2
nphistogramd,2
xedges,1
yedges,1
nphistogramdd,1
plthexbin,5
hexagonal,3
tessellation,2
squares,2
hexagon,1
binned,1
hexagons,1
plthexbinx,1
gridsize,1
labelcount,1
weights,6
densities,3
smear,1
smooth,8
scipystats,4
gaussiankde,3
nsamples,21
xgrid,5
ygrid,5
kdeevaluate,1
npvstackxgridravel,1
ygridravel,1
pltimshowzreshapexgridshape,1
aspectauto,1
smoothing,3
slides,1
knob,5
smoothness,1
biasvariance,8
sklearnneighborskernel,1
statsmodelsnonparametrickerneldensitykdemultivariate,1
tends,3
overly,6
kdebased,2
cus,2
tomizing,1
placement,2
aesthetics,2
labelsine,2
labelcosine,2
axaxisequal,6
leg,3
axlegendlocupper,1
frameonfalse,5
ncol,4
axlegendframeonfalse,2
loclower,4
twocolumn,1
rounded,1
fancybox,2
shadow,1
axlegendfancybox,1
framealpha,1
shadowtrue,1
borderpad,1
identify,11
pltlined,2
pltlegendlines,1
labelfirst,1
labelsecond,1
pltlegendframealpha,1
frameontrue,1
ignores,1
datacaliforniacitiescsv,2
lat,25
lon,18
citieslatd,1
citieslongd,1
citiespopulationtotal,2
citiesareatotalkm,2
pltscatterlon,1
labelnone,1
cnplogpopulation,2
sarea,3
pltaxisaspectequal,1
pltxlabellongitude,1
pltylabellatitude,1
labellogpopulation,1
pltclim,8
ck,2
labelstrarea,1
km,2
pltlegendscatterpoints,2
labelspacing,2
titlecity,1
plttitlecalifornia,1
cir,2
cles,2
fake,1
picked,1
mapspecific,3
addon,2
toolkit,11
designing,1
override,1
artist,5
axaddartist,3
stylesi,1
axlegendlines,1
matplotliblegend,1
legendax,1
peek,1
lowlevel,1
compose,1
suitable,15
accompa,1
nying,1
https,1
githubcomjakevdppythondatasciencehandbook,1
pltimshowi,5
cmapgray,7
decide,6
initially,3
article,1
broadly,3
sequential,1
viridis,5
divergent,2
devi,1
ations,2
rdbu,5
puor,1
rainbow,3
jet,7
unfortunate,1
poor,11
quantitative,9
uni,1
progression,1
matplotlibcolors,1
linearsegmentedcolormap,2
grayscalecmap,2
pltcmgetcmap,3
cmapnparangecmapn,3
perceived,1
luminance,7
cf,2
httpalienryderflexcomhsphtml,1
rgbweight,2
npsqrtnpdotcolors,1
fromlist,1
cmapname,1
cmapn,1
viewcolormap,5
subplotkw,12
dictxticks,6
yticks,17
aximshowcolors,1
aximshowgrayscale,1
uneven,2
bright,2
stripes,1
unimportant,1
construc,1
ted,3
plays,1
perception,2
favor,2
cubehelix,5
deviations,1
dualcolor,1
redblue,2
positivenegative,1
translation,2
principled,1
tricks,1
learned,10
outofbounds,1
triangular,1
speckles,2
nprandomrandomishape,1
ispeckles,1
pltfigurefigsize,11
cmaprdbu,5
extendboth,1
respond,1
noisy,9
washes,1
cmappltcmgetcmap,6
blues,1
discretized,1
thumbnails,7
downloading,2
loaddigits,14
nclass,1
axi,18
enumerate,16
axflat,8
axiimshowdigitsimagesi,1
cmapbinary,6
axisetxticks,4
digit,17
hue,1
lying,2
dimensionality,46
reduction,43
technique,3
unsupervised,31
deferring,1
mani,2
fold,1
projection,45
sklearnmanifold,8
iso,3
isomapncomponents,4
isofittransform,1
digitsdata,11
clim,2
pltscatterprojection,1
lw,7
cdigitstarget,3
ticksrange,3
labeldigit,2
insights,2
ranges,4
fives,1
threes,1
therefore,2
distantly,1
fused,1
observation,6
agrees,1
intuition,15
insets,1
layouts,1
ure,2
inset,2
topright,1
corner,3
extents,2
figaddaxes,3
xticklabels,5
axplotnpsinx,1
axplotnpcosx,1
touching,1
lowest,1
subplot,6
argumentsthe,1
plttext,3
hacenter,10
pltsubplotsadjust,2
figaddsubplot,6
figsubplotsadjust,11
hspace,7
wspace,18
axtext,16
adjusted,2
sharex,2
sharey,2
xaxis,5
sharexcol,1
shareyrow,1
jtext,1
conventional,1
gridspec,2
slic,1
pltsubplotgrid,4
irregular,1
multiaxes,1
mainax,1
yhist,1
shareymainax,1
xhist,1
yticklabels,4
sharexmainax,1
mainaxplotx,1
xhisthistx,1
orientation,7
xhistinvertyaxis,1
yhisthisty,1
yhistinvertxaxis,1
plotted,4
alongside,1
textual,1
cues,1
httpsrawgithubusercon,1
tentcomjakevdpdatacdcbirthsmasterbirthscsv,1
communicating,1
fea,5
tures,7
readers,1
attention,1
xy,23
dictsize,1
halloween,2
haright,4
axsettitleusa,2
ylabelaverage,2
axxaxissetmajorlocator,3
mpldatesmonthlocator,4
axxaxissetminorlocator,3
bymonthday,2
axxaxissetmajorformatter,4
pltnullformatter,4
axxaxissetminorformatter,2
mpldatesdateformatter,2
annotated,2
horizonal,1
mpltexttext,1
anchored,1
preferable,1
anchor,1
framework,5
translating,1
coordi,2
nate,2
somehow,5
mathematically,2
transformations,1
welldeveloped,1
nally,1
matplotlibtransforms,1
predefined,2
axtransdata,2
axtransaxes,4
figtransfigure,2
lightgray,1
axaxis,1
transformaxtransdata,1
anyway,1
nates,1
approximately,5
transdata,2
transaxes,1
bottomleft,1
ner,1
transfigure,1
stationary,1
menu,1
harder,1
pltarrow,1
varying,1
pltanno,1
tate,1
axannotate,10
xytext,9
arrowprops,12
dictfacecolor,1
shrink,2
dictarrowstyle,7
connectionstyle,4
angleangleaangleb,2
numer,1
ous,1
documented,1
pos,3
sibilities,1
xycoords,7
textcoords,7
arcrad,1
bboxdictboxstyle,3
round,2
fcnone,1
ecgray,1
arrowstyle,1
widthawidthb,1
fc,2
ecnone,1
roundpad,1
angleangleaanglebrad,1
vacenter,2
wedgetailwidth,1
rates,2
tweaked,1
timeconsuming,1
producing,1
presenting,1
httpmatplotliborgexamplespylabexamples,1
annotationdemohtml,1
par,3
ticular,3
hierarchy,3
aims,2
bound,1
subobjects,1
pronounced,2
logarithmic,3
pltaxesxscalelog,1
yscalelog,1
propertiesthat,1
labelsby,1
formatter,7
locator,7
printaxxaxisgetmajorlocator,1
printaxxaxisgetminorlocator,1
matplotlibtickerloglocator,2
xcc,1
printaxxaxisgetmajorformatter,1
printaxxaxisgetminorformatter,1
matplotlibtickerlogformattermathtext,1
matplotlibtickernullformatter,1
xdc,1
loglocator,2
nullformatter,2
ticklabel,1
pltnulllocator,4
axplotnprandomrand,2
axyaxissetmajorlocator,1
ticksgridlines,1
having,1
situationsfor,1
supervised,18
fetcholivettifaces,2
jxaxissetmajorlocator,1
jyaxissetmajorlocator,1
jimshowfaces,1
cmapbone,4
decipher,1
pltmaxnlocator,3
axixaxissetmajorlocator,1
axiyaxissetmajorlocator,1
regularly,1
pltmultiplelocator,3
axgridtrue,1
plelocator,1
locates,1
pi,3
decimal,1
pltfuncformatter,3
userdefined,2
finegrained,2
formatfunc,2
ticknumber,1
intnpround,1
elif,3
rpi,4
formatn,3
enclosing,1
dollar,1
signs,1
formulae,1
rendered,1
greek,2
preparing,2
presenta,1
nulllocator,1
fixedlocator,1
indexlocator,1
rangeleny,1
linearlocator,1
logarithmically,1
multiplelocator,1
maxnlocator,2
autolocator,1
autominorlocator,1
indexformatter,1
fixedformatter,1
funcformatter,1
formatstrformatter,1
scalarformatter,1
logformatter,1
complaint,1
slated,1
bring,3
preferences,1
runtime,4
configuration,6
rc,8
tweak,1
tings,1
customizations,2
drab,1
visually,9
pleasing,4
pltaxesaxisbgeee,1
axsetaxisbelow,1
pltgridcolorw,1
spines,1
spine,1
axspinesvalues,1
spinesetvisible,1
axxaxistickbottom,1
axyaxistickleft,1
lighten,1
axtickparams,1
colorsgray,1
direction,5
ticksetcolor,2
axgetyticklabels,1
axhistx,1
eee,3
coloree,1
manual,5
nitely,1
tweaking,1
fortu,1
loads,1
defines,6
pltrc,2
reset,3
ipythondefault,1
pltrcparams,2
cycler,1
cyclercolor,1
ee,1
bb,2
dd,1
eecc,1
ffbbbb,1
pltrcaxes,1
axisbelow,1
gridtrue,1
propcycle,1
pltrcgrid,1
colorw,2
pltrcxtick,1
pltrcytick,1
pltrcpatch,1
pltrclines,1
pltplotnprandomrand,1
aesthetically,2
suit,2
tastes,1
matplotlibrc,2
said,6
august,1
named,4
mplstyle,1
pltstyleavailable,2
fivethirtyeight,7
seabornpastel,1
seabornwhitegrid,1
stylesheet,7
pltstyleusestylename,1
alterna,1
temporarily,1
pltstylecontextstylename,1
makeaplot,1
histandlines,8
axhistnprandomrandn,1
axlegenda,1
updateipythondefault,1
mimics,2
typified,1
thick,2
pltstylecontextfivethirtyeight,1
matplot,4
libs,2
pltstylecontextggplot,1
hackers,4
probabilistic,13
appealing,1
reproduced,1
bmh,2
pltstylecontextbmh,1
dark,3
presentations,1
darkbackground,2
pltstylecontextdarkbackground,1
pltstylecontextgrayscale,1
loaded,4
seaborns,5
mplotd,6
mpltoolkits,5
projectiond,1
pltaxesprojection,11
immensely,1
triples,1
ear,3
lier,1
axplotd,1
axscatterd,5
counterparts,1
trigono,1
metric,2
spiral,3
randomly,5
zline,2
xline,1
npsinzline,1
yline,2
npcoszline,1
axplotdxline,1
scattered,2
zdata,2
npsinzdata,1
npcoszdata,1
czdata,1
cmapgreens,1
analogous,1
relief,4
axcontour,1
axcontourd,2
sinusoidal,2
npsinnpsqrtx,1
axsetzlabel,2
angle,7
viewinit,1
elevation,2
azimuthal,1
azimuth,1
rotated,3
counterclockwise,1
zaxis,1
axviewinit,3
rotation,5
dragging,1
wireframe,6
axplotwireframe,1
poly,4
gon,1
polygons,1
aid,2
topology,1
axplotsurface,2
rstride,2
cstride,2
